icao,timestamp,latitude,longitude,velocity,heading,baro_altitude,vertical_rate,prev_latitude,prev_longitude,prev_velocity,prev_heading,prev_altitude,prev_timestamp,delta_t,distance_m,implied_speed_mps,accel_mps2,vert_rate_mps,delta_heading_deg,turn_rate_dps,has_prev
SIM0003,1700000017,33.9252873607879,-118.45850999506195,97.6810609887825,253.25625826659063,2557.9775614650403,-0.6010803434145403,33.92554044358737,-118.45749618975697,97.69509513931449,253.4686129572175,2558.67673850878,1700000016.0,1.0,97.68106099087645,97.68106099087645,-0.014034150531983869,-0.6991770437398372,-0.21235469062685297,-0.21235469062685297,True
SIM0003,1700000018,33.92502972809638,-118.45951983176457,97.47822745372846,252.909531828588,2557.191240222265,-0.6010803434145403,33.9252873607879,-118.45850999506195,97.6810609887825,253.25625826659063,2557.9775614650403,1700000017.0,1.0,97.4782274520539,97.4782274520539,-0.20283353505404023,-0.7863212427751023,-0.3467264380026336,-0.3467264380026336,True
SIM0003,1700000019,33.92476825825775,-118.4605282414517,97.47906284837667,252.6471232734731,2556.3870730798694,-0.6010803434145403,33.92502972809638,-118.45951983176457,97.47822745372846,252.909531828588,2557.191240222265,1700000018.0,1.0,97.47906284848277,97.47906284848277,0.0008353946482060337,-0.8041671423957268,-0.26240855511488803,-0.26240855511488803,True
SIM0003,1700000020,33.924503317551526,-118.46153379015527,97.34351699636566,252.38400601365657,2555.8867285227766,-0.6010803434145403,33.92476825825775,-118.4605282414517,97.47906284837667,252.6471232734731,2556.3870730798694,1700000019.0,1.0,97.34351699331238,97.34351699331238,-0.13554585201100622,-0.5003445570928307,-0.2631172598165392,-0.2631172598165392,True
SIM0003,1700000021,33.924234809006634,-118.46253603979687,97.1748771129016,252.10679310356764,2554.921961232694,-0.6010803434145403,33.924503317551526,-118.46153379015527,97.34351699636566,252.38400601365657,2555.8867285227766,1700000020.0,1.0,97.17487711051524,97.17487711051524,-0.168639883464067,-0.9647672900828184,-0.27721291008893445,-0.27721291008893445,True
SIM0003,1700000022,33.92396433812549,-118.46353464316513,96.92253851202763,251.92298797927054,2553.88325275474,-0.6010803434145403,33.924234809006634,-118.46253603979687,97.1748771129016,252.10679310356764,2554.921961232694,1700000021.0,1.0,96.92253851170125,96.92253851170125,-0.2523386008739692,-1.0387084779536053,-0.18380512429709484,-0.18380512429709484,True
SIM0003,1700000023,33.923690568976724,-118.46453044954075,96.79223739859424,251.6692569835317,2553.2073025622603,-0.6010803434145403,33.92396433812549,-118.46353464316513,96.92253851202763,251.92298797927054,2553.88325275474,1700000022.0,1.0,96.79223739961017,96.79223739961017,-0.13030111343339001,-0.6759501924798315,-0.2537309957388345,-0.2537309957388345,True
SIM0003,1700000024,33.923413517626734,-118.46552263689239,96.59138303955115,251.4015121497063,2552.6052291385454,-0.6010803434145403,33.923690568976724,-118.46453044954075,96.79223739859424,251.6692569835317,2553.2073025622603,1700000023.0,1.0,96.59138304069288,96.59138304069288,-0.2008543590430918,-0.6020734237149554,-0.267744833825418,-0.267744833825418,True
SIM0003,1700000025,33.92313158788875,-118.4665117695402,96.49943469827308,251.04293563644265,2551.97466806954,-0.6010803434145403,33.923413517626734,-118.46552263689239,96.59138303955115,251.4015121497063,2552.6052291385454,1700000024.0,1.0,96.49943469703854,96.49943469703854,-0.09194834127806928,-0.6305610690055801,-0.3585765132636425,-0.3585765132636425,True
SIM0003,1700000026,33.922846094197,-118.46749702683678,96.29153706419106,250.75085793549593,2551.4189826787933,-0.6010803434145403,33.92313158788875,-118.4665117695402,96.49943469827308,251.04293563644265,2551.97466806954,1700000025.0,1.0,96.29153706505231,96.29153706505231,-0.20789763408201622,-0.5556853907464756,-0.29207770094672014,-0.29207770094672014,True
SIM0003,1700000027,33.92255741615069,-118.46848112175934,96.30801564622486,250.53100589500198,2550.718619723983,-0.6010803434145403,33.922846094197,-118.46749702683678,96.29153706419106,250.75085793549593,2551.4189826787933,1700000026.0,1.0,96.30801564553647,96.30801564553647,0.01647858203379826,-0.7003629548103163,-0.21985204049394724,-0.21985204049394724,True
SIM0003,1700000028,33.92226562539773,-118.46946455793682,96.36698533219459,250.32500136442712,2550.3448669654776,-0.6010803434145403,33.92255741615069,-118.46848112175934,96.30801564622486,250.53100589500198,2550.718619723983,1700000027.0,1.0,96.36698533512659,96.36698533512659,0.0589696859697284,-0.37375275850536127,-0.2060045305748588,-0.2060045305748588,True
SIM0003,1700000029,33.921969569001924,-118.4704476229769,96.49581979247802,250.05302633192514,2549.7089602390483,-0.6010803434145403,33.92226562539773,-118.46946455793682,96.36698533219459,250.32500136442712,2550.3448669654776,1700000028.0,1.0,96.4958197925635,96.4958197925635,0.1288344602834286,-0.6359067264293117,-0.2719750325019845,-0.2719750325019845,True
SIM0003,1700000030,33.92166863878342,-118.47142904287807,96.53994667884888,249.7200092089627,2549.1497657050872,-0.6010803434145403,33.921969569001924,-118.4704476229769,96.49581979247802,250.05302633192514,2549.7089602390483,1700000029.0,1.0,96.53994667585604,96.53994667585604,0.044126886370861484,-0.5591945339610902,-0.33301712296244546,-0.33301712296244546,True
SIM0003,1700000031,33.92136419088144,-118.47240703966844,96.3807320994851,249.43687884921357,2548.2003824720928,-0.6010803434145403,33.92166863878342,-118.47142904287807,96.53994667884888,249.7200092089627,2549.1497657050872,1700000030.0,1.0,96.38073210091777,96.38073210091777,-0.15921457936377692,-0.949383232994478,-0.2831303597491228,-0.2831303597491228,True
SIM0003,1700000032,33.921056664468594,-118.47338116122773,96.16751972307634,249.17116324553467,2547.7769927634968,-0.6010803434145403,33.92136419088144,-118.47240703966844,96.3807320994851,249.43687884921357,2548.2003824720928,1700000031.0,1.0,96.16751972636843,96.16751972636843,-0.21321237640876234,-0.4233897085960052,-0.265715603678899,-0.265715603678899,True
SIM0003,1700000033,33.92074512756408,-118.47435422688966,96.23639298094926,248.90245601457883,2547.1380547486365,-0.6010803434145403,33.921056664468594,-118.47338116122773,96.16751972307634,249.17116324553467,2547.7769927634968,1700000032.0,1.0,96.23639297974232,96.23639297974232,0.06887325787292298,-0.6389380148602868,-0.26870723095584026,-0.26870723095584026,True
SIM0003,1700000034,33.92043081525258,-118.47532361594835,96.03216037235853,248.65788293222158,2546.4874588051202,-0.6010803434145403,33.92074512756408,-118.47435422688966,96.23639298094926,248.90245601457883,2547.1380547486365,1700000033.0,1.0,96.03216037053025,96.03216037053025,-0.20423260859072911,-0.6505959435162367,-0.24457308235724895,-0.24457308235724895,True
SIM0003,1700000035,33.920113980824716,-118.47629193940742,96.0434123226926,248.48077636522183,2545.8799034702533,-0.6010803434145403,33.92043081525258,-118.47532361594835,96.03216037235853,248.65788293222158,2546.4874588051202,1700000034.0,1.0,96.04341232256841,96.04341232256841,0.01125195033407067,-0.6075553348669018,-0.17710656699975402,-0.17710656699975402,True
SIM0003,1700000036,33.91979385256628,-118.4772551338242,95.73917842102821,248.17304293586434,2544.987193638571,-0.6010803434145403,33.920113980824716,-118.47629193940742,96.0434123226926,248.48077636522183,2545.8799034702533,1700000035.0,1.0,95.73917842071408,95.73917842071408,-0.30423390166438935,-0.8927098316821684,-0.3077334293574836,-0.3077334293574836,True
SIM0003,1700000037,33.91947181847458,-118.47821437199627,95.47998123707768,247.97361556483258,2544.4314452098483,-0.6010803434145403,33.91979385256628,-118.4772551338242,95.73917842102821,248.17304293586434,2544.987193638571,1700000036.0,1.0,95.47998123818927,95.47998123818927,-0.25919718395053337,-0.5557484287228363,-0.19942737103176,-0.19942737103176,True
SIM0003,1700000038,33.91914761184219,-118.47916894146726,95.17232434180303,247.74160626592806,2544.0824398412497,-0.6010803434145403,33.91947181847458,-118.47821437199627,95.47998123707768,247.97361556483258,2544.4314452098483,1700000037.0,1.0,95.17232434104058,95.17232434104058,-0.307656895274647,-0.34900536859868225,-0.23200929890452926,-0.23200929890452926,True
SIM0003,1700000039,33.91881974389373,-118.48012012175036,95.03871242764937,247.44311581676516,2543.413883955338,-0.6010803434145403,33.91914761184219,-118.47916894146726,95.17232434180303,247.74160626592806,2544.0824398412497,1700000038.0,1.0,95.03871243058529,95.03871243058529,-0.13361191415366136,-0.6685558859117009,-0.29849044916289813,-0.29849044916289813,True
SIM0003,1700000040,33.918488801740175,-118.48106931683412,95.00177267364921,247.21042341707192,2543.0492469795313,-0.6010803434145403,33.91881974389373,-118.48012012175036,95.03871242764937,247.44311581676516,2543.413883955338,1700000039.0,1.0,95.00177267283358,95.00177267283358,-0.03693975400015859,-0.3646369758066612,-0.23269239969323507,-0.23269239969323507,True
SIM0003,1700000041,33.918154678511996,-118.48201809226839,95.1040136739979,247.00500270227724,2542.7205509224727,-0.6010803434145403,33.918488801740175,-118.48106931683412,95.00177267364921,247.21042341707192,2543.0492469795313,1700000040.0,1.0,95.10401367359061,95.10401367359061,0.102241000348684,-0.32869605705855065,-0.20542071479468405,-0.20542071479468405,True
SIM0003,1700000042,33.91781580242726,-118.48296464397401,95.12359111192967,246.6637664648546,2542.0932777331554,-0.6010803434145403,33.918154678511996,-118.48201809226839,95.1040136739979,247.00500270227724,2542.7205509224727,1700000041.0,1.0,95.12359111039545,95.12359111039545,0.01957743793177258,-0.6272731893172931,-0.34123623742263476,-0.34123623742263476,True
SIM0003,1700000043,33.917473156447876,-118.48390883410724,95.09104845828489,246.37991924439817,2541.6744495607213,-0.6010803434145403,33.91781580242726,-118.48296464397401,95.12359111192967,246.6637664648546,2542.0932777331554,1700000042.0,1.0,95.09104845584076,95.09104845584076,-0.03254265364478215,-0.4188281724341323,-0.28384722045643684,-0.28384722045643684,True
SIM0003,1700000044,33.91712675048605,-118.48484944145059,94.95738563191878,246.06894098569393,2541.3622290171943,-0.6010803434145403,33.917473156447876,-118.48390883410724,95.09104845828489,246.37991924439817,2541.6744495607213,1700000043.0,1.0,94.95738563168439,94.95738563168439,-0.1336628263661055,-0.3122205435270189,-0.3109782587042389,-0.3109782587042389,True
SIM0003,1700000045,33.91677681664245,-118.48578838756583,94.97765554785146,245.81521276769791,2540.9464904920715,-0.6010803434145403,33.91712675048605,-118.48484944145059,94.95738563191878,246.06894098569393,2541.3622290171943,1700000044.0,1.0,94.97765555036558,94.97765555036558,0.02026991593267269,-0.4157385251228334,-0.253728217996013,-0.253728217996013,True
SIM0003,1700000046,33.916423221713885,-118.48672628533865,95.05740495321348,245.5675736510405,2539.853877864878,-0.6010803434145403,33.91677681664245,-118.48578838756583,94.97765554785146,245.81521276769791,2540.9464904920715,1700000045.0,1.0,95.05740495331682,95.05740495331682,0.07974940536202269,-1.0926126271933754,-0.24763911665741034,-0.24763911665741034,True
SIM0003,1700000047,33.91606640614956,-118.48766024774636,94.87643580507503,245.28005378735554,2539.0559573424407,-0.6010803434145403,33.916423221713885,-118.48672628533865,95.05740495321348,245.5675736510405,2539.853877864878,1700000046.0,1.0,94.8764358029906,94.8764358029906,-0.18096914813844478,-0.79792052243738,-0.2875198636849632,-0.2875198636849632,True
SIM0003,1700000048,33.91570700756707,-118.48859217153631,94.8266066896248,245.07497298679206,2538.357895881985,-0.6010803434145403,33.91606640614956,-118.48766024774636,94.87643580507503,245.28005378735554,2539.0559573424407,1700000047.0,1.0,94.82660669196306,94.82660669196306,-0.04982911545023683,-0.6980614604558468,-0.20508080056347922,-0.20508080056347922,True
SIM0003,1700000049,33.91534635919629,-118.4895204011325,94.57675105863588,244.91168382013154,2537.6665280173506,-0.6010803434145403,33.91570700756707,-118.48859217153631,94.8266066896248,245.07497298679206,2538.357895881985,1700000048.0,1.0,94.57675105694024,94.57675105694024,-0.24985563098891816,-0.6913678646342305,-0.16328916666051896,-0.16328916666051896,True
SIM0003,1700000050,33.914983333951,-118.49044410894038,94.3121755893906,244.6588767754064,2537.150584190254,-0.6010803434145403,33.91534635919629,-118.4895204011325,94.57675105863588,244.91168382013154,2537.6665280173506,1700000049.0,1.0,94.31217558675827,94.31217558675827,-0.26457546924527264,-0.5159438270966348,-0.25280704472513094,-0.25280704472513094,True
SIM0003,1700000051,33.91461801854509,-118.49136427421655,94.12678734540022,244.43370854692978,2536.452039959182,-0.6010803434145403,33.914983333951,-118.49044410894038,94.3121755893906,244.6588767754064,2537.150584190254,1700000050.0,1.0,94.12678734411702,94.12678734411702,-0.18538824399038845,-0.6985442310719918,-0.2251682284766332,-0.2251682284766332,True
SIM0003,1700000052,33.914250152370535,-118.49228033409145,93.90871397755338,244.17794718314997,2536.0051134111923,-0.6010803434145403,33.91461801854509,-118.49136427421655,94.12678734540022,244.43370854692978,2536.452039959182,1700000051.0,1.0,93.90871397581596,93.90871397581596,-0.2180733678468414,-0.4469265479897331,-0.2557613637798113,-0.2557613637798113,True
SIM0003,1700000053,33.91387968753715,-118.49319276084003,93.73400552333588,243.92978755374463,2535.3853347398967,-0.6010803434145403,33.914250152370535,-118.49228033409145,93.90871397755338,244.17794718314997,2536.0051134111923,1700000052.0,1.0,93.73400552479065,93.73400552479065,-0.1747084542174946,-0.6197786712955349,-0.2481596294053361,-0.2481596294053361,True
SIM0003,1700000054,33.91350388727167,-118.49410617303073,94.07803984025801,243.62966866248044,2535.06108871659,-0.6010803434145403,33.91387968753715,-118.49319276084003,93.73400552333588,243.92978755374463,2535.3853347398967,1700000053.0,1.0,94.07803984016408,94.07803984016408,0.3440343169221336,-0.3242460233068414,-0.3001188912641908,-0.3001188912641908,True
SIM0003,1700000055,33.913124858313964,-118.49501658153025,93.9905571664539,243.35863965509077,2534.6043413954826,-0.6010803434145403,33.91350388727167,-118.49410617303073,94.07803984025801,243.62966866248044,2535.06108871659,1700000054.0,1.0,93.99055716624085,93.99055716624085,-0.0874826738041179,-0.45674732110728655,-0.2710290073896715,-0.2710290073896715,True
SIM0003,1700000056,33.9127429555436,-118.49592590204941,94.04502502089669,243.1572995299324,2534.068991399095,-0.6010803434145403,33.913124858313964,-118.49501658153025,93.9905571664539,243.35863965509077,2534.6043413954826,1700000055.0,1.0,94.04502501871262,94.04502501871262,0.05446785444279101,-0.5353499963875947,-0.2013401251583673,-0.2013401251583673,True
SIM0003,1700000057,33.91235791349639,-118.4968312284031,93.87533483189472,242.86572631751716,2533.569841693857,-0.6010803434145403,33.9127429555436,-118.49592590204941,94.04502502089669,243.1572995299324,2534.068991399095,1700000056.0,1.0,93.87533483175478,93.87533483175478,-0.16969018900196886,-0.49914970523786906,-0.29157321241524414,-0.29157321241524414,True
SIM0003,1700000058,33.911970288435214,-118.49773504032873,93.8828390819476,242.67093795734593,2533.052447441526,-0.6010803434145403,33.91235791349639,-118.4968312284031,93.87533483189472,242.86572631751716,2533.569841693857,1700000057.0,1.0,93.88283908316164,93.88283908316164,0.00750425005287525,-0.517394252331087,-0.19478836017123058,-0.19478836017123058,True
SIM0003,1700000059,33.911579863297085,-118.4986380667205,93.96223359119797,242.48208560187908,2532.4843272070175,-0.6010803434145403,33.911970288435214,-118.49773504032873,93.8828390819476,242.67093795734593,2533.052447441526,1700000058.0,1.0,93.96223358839569,93.96223358839569,0.07939450925037761,-0.5681202345085694,-0.18885235546684953,-0.18885235546684953,True
SIM0003,1700000060,33.91118648146516,-118.49953551886705,93.65976906292109,242.158430840348,2531.5956862899648,-0.6010803434145403,33.911579863297085,-118.4986380667205,93.96223359119797,242.48208560187908,2532.4843272070175,1700000059.0,1.0,93.65976906262921,93.65976906262921,-0.30246452827688586,-0.8886409170527259,-0.3236547615310883,-0.3236547615310883,True
SIM0003,1700000061,33.910788438724396,-118.50043193388842,93.81887688953492,241.8513695034005,2531.2409742596324,-0.6010803434145403,33.91118648146516,-118.49953551886705,93.65976906292109,242.158430840348,2531.5956862899648,1700000060.0,1.0,93.8188768861089,93.8188768861089,0.15910782661383394,-0.3547120303323936,-0.3070613369474984,-0.3070613369474984,True
SIM0003,1700000062,33.91038803958777,-118.50132692104137,93.82710594573122,241.6724420525364,2530.8405126801154,-0.6010803434145403,33.910788438724396,-118.50043193388842,93.81887688953492,241.8513695034005,2531.2409742596324,1700000061.0,1.0,93.827105945008,93.827105945008,0.008229056196299211,-0.4004615795170139,-0.17892745086408013,-0.17892745086408013,True
SIM0003,1700000063,33.90998449302855,-118.50221867696894,93.73211967601092,241.3977496228107,2530.25646588069,-0.6010803434145403,33.91038803958777,-118.50132692104137,93.82710594573122,241.6724420525364,2530.8405126801154,1700000062.0,1.0,93.73211967716998,93.73211967716998,-0.09498626972029456,-0.5840467994253231,-0.27469242972571806,-0.27469242972571806,True
SIM0003,1700000064,33.909577421755316,-118.50310743953332,93.67877808825747,241.10652153204848,2529.648859877758,-0.6010803434145403,33.90998449302855,-118.50221867696894,93.73211967601092,241.3977496228107,2530.25646588069,1700000063.0,1.0,93.678778089088,93.678778089088,-0.05334158775345088,-0.6076060029322434,-0.29122809076221756,-0.29122809076221756,True
SIM0003,1700000065,33.90916514426153,-118.5039947162931,93.84054536701954,240.75672370930116,2529.0994771622486,-0.6010803434145403,33.909577421755316,-118.50310743953332,93.67877808825747,241.10652153204848,2529.648859877758,1700000064.0,1.0,93.84054536746578,93.84054536746578,0.16176727876207053,-0.5493827155091822,-0.34979782274731974,-0.34979782274731974,True
SIM0003,1700000066,33.90875054432096,-118.50487773201121,93.62487171558415,240.50138465623536,2528.6663679738754,-0.6010803434145403,33.90916514426153,-118.5039947162931,93.84054536701954,240.75672370930116,2529.0994771622486,1700000065.0,1.0,93.62487171460009,93.62487171460009,-0.2156736514353952,-0.433109188373237,-0.2553390530657964,-0.2553390530657964,True
SIM0003,1700000067,33.90833345007841,-118.50575793504589,93.53659945797722,240.27534309502173,2527.747319750184,-0.6010803434145403,33.90875054432096,-118.50487773201121,93.62487171558415,240.50138465623536,2528.6663679738754,1700000066.0,1.0,93.53659945741181,93.53659945741181,-0.08827225760693125,-0.919048223691334,-0.22604156121363417,-0.22604156121363417,True
SIM0003,1700000068,33.907912213337404,-118.50663634669974,93.62301709433875,239.98049572568328,2527.2707210207277,-0.6010803434145403,33.90833345007841,-118.50575793504589,93.53659945797722,240.27534309502173,2527.747319750184,1700000067.0,1.0,93.62301709398666,93.62301709398666,0.08641763636153144,-0.4765987294563274,-0.29484736933844147,-0.29484736933844147,True
SIM0003,1700000069,33.90748621174603,-118.50751075490399,93.57075357819694,239.58652670952105,2526.518427853019,-0.6010803434145403,33.907912213337404,-118.50663634669974,93.62301709433875,239.98049572568328,2527.2707210207277,1700000068.0,1.0,93.57075357980607,93.57075357980607,-0.052263516141806576,-0.752293167708558,-0.3939690161622309,-0.3939690161622309,True
SIM0003,1700000070,33.90705805713406,-118.50838304467925,93.52419910284897,239.39953460639347,2525.9748011667853,-0.6010803434145403,33.90748621174603,-118.50751075490399,93.57075357819694,239.58652670952105,2526.518427853019,1700000069.0,1.0,93.52419910510217,93.52419910510217,-0.046554475347974744,-0.5436266862338925,-0.1869921031275794,-0.1869921031275794,True
SIM0003,1700000071,33.90662586240006,-118.50925191507162,93.4832227542763,239.06420949470595,2525.659950162675,-0.6010803434145403,33.90705805713406,-118.50838304467925,93.52419910284897,239.39953460639347,2525.9748011667853,1700000070.0,1.0,93.4832227557947,93.4832227557947,-0.04097634857266996,-0.31485100411009626,-0.3353251116875242,-0.3353251116875242,True
SIM0003,1700000072,33.906189467063285,-118.51012015345418,93.67465357301623,238.8009473396561,2525.0149184096167,-0.6010803434145403,33.90662586240006,-118.50925191507162,93.4832227542763,239.06420949470595,2525.659950162675,1700000071.0,1.0,93.67465357450729,93.67465357450729,0.1914308187399314,-0.6450317530584471,-0.2632621550498584,-0.2632621550498584,True
SIM0003,1700000073,33.90575181338793,-118.51098337517527,93.3521653851065,238.58042248539786,2524.9542939313405,-0.6010803434145403,33.906189467063285,-118.51012015345418,93.67465357301623,238.8009473396561,2525.0149184096167,1700000072.0,1.0,93.35216538337848,93.35216538337848,-0.3224881879097268,-0.06062447827616779,-0.22052485425822965,-0.22052485425822965,True
SIM0003,1700000074,33.905311511050265,-118.51184499033548,93.38010161578619,238.37891675409946,2524.4616310466677,-0.6010803434145403,33.90575181338793,-118.51098337517527,93.3521653851065,238.58042248539786,2524.9542939313405,1700000073.0,1.0,93.38010161763519,93.38010161763519,0.027936230679685536,-0.4926628846728818,-0.201505731298397,-0.201505731298397,True
SIM0003,1700000075,33.904869820068186,-118.51270267035818,93.15271850226259,238.1810594784444,2523.613635723359,-0.6010803434145403,33.905311511050265,-118.51184499033548,93.38010161578619,238.37891675409946,2524.4616310466677,1700000074.0,1.0,93.15271850480035,93.15271850480035,-0.22738311352360085,-0.8479953233086235,-0.1978572756550534,-0.1978572756550534,True
SIM0003,1700000076,33.904425549164586,-118.51355698737746,93.04148803587485,237.93031115848848,2523.1891373121,-0.6010803434145403,33.904869820068186,-118.51270267035818,93.15271850226259,238.1810594784444,2523.613635723359,1700000075.0,1.0,93.04148803582065,93.04148803582065,-0.11123046638773815,-0.4244984112592647,-0.2507483199559317,-0.2507483199559317,True
SIM0003,1700000077,33.90397832891976,-118.51440884213372,93.02425515515121,237.6849619763241,2522.4357593549994,-0.6010803434145403,33.904425549164586,-118.51355698737746,93.04148803587485,237.93031115848848,2523.1891373121,1700000076.0,1.0,93.02425515240851,93.02425515240851,-0.01723288072363971,-0.7533779571003834,-0.24534918216437518,-0.24534918216437518,True
SIM0003,1700000078,33.9035292071832,-118.51525573016346,92.75121871251886,237.42334510253121,2521.692640056136,-0.6010803434145403,33.90397832891976,-118.51440884213372,93.02425515515121,237.6849619763241,2522.4357593549994,1700000077.0,1.0,92.75121871289527,92.75121871289527,-0.27303644263234617,-0.7431192988633484,-0.2616168737928888,-0.2616168737928888,True
SIM0003,1700000079,33.90307741655313,-118.5160969932449,92.47542013777019,237.09535687175008,2520.9935340178868,-0.6010803434145403,33.9035292071832,-118.51525573016346,92.75121871251886,237.42334510253121,2521.692640056136,1700000078.0,1.0,92.4754201394827,92.4754201394827,-0.2757985747486771,-0.6991060382492833,-0.3279882307811306,-0.3279882307811306,True
SIM0003,1700000080,33.90262334914748,-118.51693184287592,92.1179025782058,236.7632925294018,2520.0654262886583,-0.6010803434145403,33.90307741655313,-118.5160969932449,92.47542013777019,237.09535687175008,2520.9935340178868,1700000079.0,1.0,92.1179025789025,92.1179025789025,-0.3575175595643856,-0.9281077292284863,-0.332064342348275,-0.332064342348275,True
SIM0003,1700000081,33.902166590952746,-118.51776387532573,92.06561076723477,236.5190008336717,2519.86577413788,-0.6010803434145403,33.90262334914748,-118.51693184287592,92.1179025782058,236.7632925294018,2520.0654262886583,1700000080.0,1.0,92.065610766355,92.065610766355,-0.05229181097102753,-0.19965215077809262,-0.24429169573011222,-0.24429169573011222,True
SIM0003,1700000082,33.901707760542905,-118.51859028316971,91.76135056681163,236.22033007852016,2519.44721607233,-0.6010803434145403,33.902166590952746,-118.51776387532573,92.06561076723477,236.5190008336717,2519.86577413788,1700000081.0,1.0,91.76135056927096,91.76135056927096,-0.30426020042314406,-0.4185580655503145,-0.29867075515153374,-0.29867075515153374,True
SIM0003,1700000083,33.901246136083174,-118.5194129583864,91.649203765525,235.93928927437872,2519.1879696695833,-0.6010803434145403,33.901707760542905,-118.51859028316971,91.76135056681163,236.22033007852016,2519.44721607233,1700000082.0,1.0,91.64920376413663,91.64920376413663,-0.11214680128662735,-0.25924640274661215,-0.2810408041414405,-0.2810408041414405,True
SIM0003,1700000084,33.90078133781275,-118.52023131964097,91.51881211105861,235.616788623706,2518.323501334195,-0.6010803434145403,33.901246136083174,-118.5194129583864,91.649203765525,235.93928927437872,2519.1879696695833,1700000083.0,1.0,91.51881210780125,91.51881210780125,-0.13039165446639345,-0.8644683353882101,-0.3225006506727368,-0.3225006506727368,True
SIM0003,1700000085,33.90031373661673,-118.52104696982519,91.48953552886742,235.36735979667023,2517.448080516723,-0.6010803434145403,33.90078133781275,-118.52023131964097,91.51881211105861,235.616788623706,2518.323501334195,1700000084.0,1.0,91.48953553120009,91.48953553120009,-0.029276582191187117,-0.8754208174718769,-0.2494288270357572,-0.2494288270357572,True
SIM0003,1700000086,33.89984449726623,-118.5218582469551,91.26209535967018,235.12940452135496,2516.9624535278135,-0.6010803434145403,33.90031373661673,-118.52104696982519,91.48953552886742,235.36735979667023,2517.448080516723,1700000085.0,1.0,91.26209535880825,91.26209535880825,-0.2274401691972372,-0.48562698890964384,-0.23795527531527227,-0.23795527531527227,True
SIM0003,1700000087,33.89937342749216,-118.52266564704973,91.0859813165913,234.8958244242415,2516.475744101857,-0.6010803434145403,33.89984449726623,-118.5218582469551,91.26209535967018,235.12940452135496,2516.9624535278135,1700000086.0,1.0,91.08598131773074,91.08598131773074,-0.1761140430788828,-0.4867094259566329,-0.23358009711344607,-0.23358009711344607,True
SIM0003,1700000088,33.89890089248534,-118.52346719055521,90.73888832374509,234.61553032951304,2515.9576888766665,-0.6010803434145403,33.89937342749216,-118.52266564704973,91.0859813165913,234.8958244242415,2516.475744101857,1700000087.0,1.0,90.73888832339846,90.73888832339846,-0.3470929928462141,-0.5180552251904373,-0.28029409472847533,-0.28029409472847533,True
SIM0003,1700000089,33.898424922346685,-118.52426356413707,90.5732962378822,234.2438928288586,2515.3000055889584,-0.6010803434145403,33.89890089248534,-118.52346719055521,90.73888832374509,234.61553032951304,2515.9576888766665,1700000088.0,1.0,90.5732962383899,90.5732962383899,-0.1655920858628832,-0.657683287708096,-0.3716375006544297,-0.3716375006544297,True
SIM0003,1700000090,33.89794663750569,-118.52505836191153,90.60647948133513,234.05822220094322,2514.2607687132927,-0.6010803434145403,33.898424922346685,-118.52426356413707,90.5732962378822,234.2438928288586,2515.3000055889584,1700000089.0,1.0,90.60647948203382,90.60647948203382,0.03318324345292467,-1.0392368756656651,-0.18567062791538547,-0.18567062791538547,True
SIM0003,1700000091,33.897463002023905,-118.52585264286233,90.91884695263148,233.7371744771857,2513.8510825440385,-0.6010803434145403,33.89794663750569,-118.52505836191153,90.60647948133513,234.05822220094322,2514.2607687132927,1700000090.0,1.0,90.91884695266936,90.91884695266936,0.3123674712963549,-0.40968616925420065,-0.3210477237575162,-0.3210477237575162,True
SIM0003,1700000092,33.896976325769955,-118.52664564086228,91.02434593267336,233.52163443498634,2513.279925896536,-0.6010803434145403,33.897463002023905,-118.52585264286233,90.91884695263148,233.7371744771857,2513.8510825440385,1700000091.0,1.0,91.02434593060299,91.02434593060299,0.10549898004187241,-0.5711566475024483,-0.21554004219936473,-0.21554004219936473,True
SIM0003,1700000093,33.8964883373575,-118.52743403492008,90.77050255273188,233.28827146717958,2512.5357989177664,-0.6010803434145403,33.896976325769955,-118.52664564086228,91.02434593267336,233.52163443498634,2513.279925896536,1700000092.0,1.0,90.77050255082875,90.77050255082875,-0.2538433799414719,-0.7441269787696001,-0.23336296780675525,-0.23336296780675525,True
SIM0003,1700000094,33.89600141196658,-118.52821718617105,90.312467580678,233.16502549165935,2512.076338978744,-0.6010803434145403,33.8964883373575,-118.52743403492008,90.77050255273188,233.28827146717958,2512.5357989177664,1700000093.0,1.0,90.3124675800282,90.3124675800282,-0.45803497205388055,-0.4594599390225085,-0.1232459755202342,-0.1232459755202342,True
SIM0003,1700000095,33.895509925003054,-118.52899881225483,90.5055484194127,232.85475344407857,2511.7687592000116,-0.6010803434145403,33.89600141196658,-118.52821718617105,90.312467580678,233.16502549165935,2512.076338978744,1700000094.0,1.0,90.50554841869227,90.50554841869227,0.1930808387347014,-0.30757977873236086,-0.3102720475807814,-0.3102720475807814,True
SIM0003,1700000096,33.89501545723412,-118.52977986598387,90.66439806259677,232.66779001309757,2511.1634375899544,-0.6010803434145403,33.895509925003054,-118.52899881225483,90.5055484194127,232.85475344407857,2511.7687592000116,1700000095.0,1.0,90.66439806092887,90.66439806092887,0.15884964318406958,-0.6053216100572172,-0.18696343098099533,-0.18696343098099533,True
